feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,class
0,852,231,240,3,259,59,3,2
0,852,231,240,3,259,59,3,2
0,852,231,240,3,259,59,3,2
0,852,240,247,2,422,1006,11,2
0,852,240,247,2,422,1006,11,2
0,852,240,247,2,422,1006,11,2
0,852,240,247,2,422,1006,11,2
0,852,240,247,2,422,1006,11,2
0,852,240,247,2,422,1006,11,2
0,809,263,219,0,454,123,0,2
0,809,263,219,0,454,123,0,2
0,809,263,219,0,454,123,0,2
0,809,263,219,0,454,123,0,2
0,809,263,219,0,454,123,0,2
0,809,263,219,0,454,123,0,2
0,809,263,219,3,259,996,4,2
0,809,263,219,3,259,996,4,2
0,809,263,219,3,259,996,4,2
0,809,263,219,3,259,996,4,2
0,809,263,219,3,259,996,4,2
0,809,263,219,3,259,996,4,2
0,847,236,247,2,454,131,8,2
0,847,236,247,2,454,131,8,2
0,847,236,247,2,454,131,8,2
0,847,236,247,2,454,131,8,2
0,847,236,247,2,454,131,8,2
0,847,236,247,2,454,131,8,2
0,847,236,247,2,438,640,8,2
0,847,236,247,2,438,640,8,2
0,847,236,247,2,438,640,8,2
0,847,236,247,2,438,640,8,2
0,847,236,247,2,438,640,8,2
0,847,236,247,2,438,640,8,2
0,847,236,247,0,470,39,1,2
0,847,236,247,0,470,39,1,2
0,847,236,247,0,470,39,1,2
0,847,236,247,0,470,39,1,2
0,847,236,247,0,470,39,1,2
0,847,236,247,0,470,39,1,2
0,847,236,247,2,405,30,10,2
0,847,236,247,2,405,30,10,2
0,847,236,247,2,405,30,10,2
0,847,236,247,2,405,30,10,2
0,847,236,247,2,405,30,10,2
0,847,236,247,2,405,30,10,2
0,959,195,302,0,487,914,3,2
0,959,195,302,0,487,914,3,2
0,959,195,302,0,487,914,3,2
0,959,195,302,0,487,914,3,2
0,959,195,302,0,487,914,3,2
0,959,195,302,0,487,914,3,2
0,847,245,233,3,243,749,7,2
0,847,245,233,3,243,749,7,2
0,847,245,233,3,243,749,7,2
0,847,245,233,3,243,749,7,2
0,847,245,233,3,243,749,7,2
0,847,245,233,3,243,749,7,2
0,916,213,274,0,454,119,0,2
0,916,213,274,0,454,119,0,2
0,916,213,274,0,454,119,0,2
0,916,213,274,0,454,119,0,2
0,916,213,274,0,454,119,0,2
0,916,213,274,0,454,119,0,2
0,916,213,274,3,276,992,4,2
0,916,213,274,3,276,992,4,2
0,916,213,274,3,276,992,4,2
0,916,213,274,3,276,992,4,2
0,916,213,274,3,276,992,4,2
0,916,213,274,3,276,992,4,2
0,836,240,219,3,243,665,8,2
0,836,240,219,3,243,665,8,2
0,836,240,219,3,243,665,8,2
0,836,240,219,3,243,665,8,2
0,836,240,219,3,243,665,8,2
0,836,240,219,3,243,665,8,2
0,836,240,219,0,454,41,1,2
0,836,240,219,0,454,41,1,2
0,836,240,219,0,454,41,1,2
0,836,240,219,0,454,41,1,2
0,836,240,219,0,454,41,1,2
0,836,240,219,0,454,41,1,2
0,836,240,219,2,422,27,10,2
0,836,240,219,2,422,27,10,2
0,836,240,219,2,422,27,10,2
0,836,240,219,2,422,27,10,2
0,836,240,219,2,422,27,10,2
0,836,240,219,2,422,27,10,2
0,868,231,254,3,292,910,5,2
0,868,231,254,3,292,910,5,2
0,868,231,254,3,292,910,5,2
0,868,231,254,3,292,910,5,2
0,868,231,254,3,292,910,5,2
0,868,231,254,3,292,910,5,2
0,927,204,274,2,422,1008,11,2
0,927,204,274,2,422,1008,11,2
0,927,204,274,2,422,1008,11,2
0,927,204,274,2,422,1008,11,2
0,927,204,274,2,422,1008,11,2
0,927,204,274,2,422,1008,11,2
0,847,240,240,3,243,815,0,2
0,847,240,240,3,243,815,0,2
0,847,240,240,3,243,815,0,2
0,847,240,240,3,243,815,0,2
0,847,240,240,3,243,815,0,2
0,847,240,240,3,243,815,0,2
0,847,240,240,3,243,1000,4,2
0,847,240,240,3,243,1000,4,2
0,847,240,240,3,243,1000,4,2
0,847,240,240,3,243,1000,4,2
0,847,240,240,3,243,1000,4,2
0,847,240,240,3,243,1000,4,2
0,847,240,240,3,259,151,2,2
0,847,240,240,3,259,151,2,2
0,847,240,240,3,259,151,2,2
0,847,240,240,3,259,151,2,2
0,847,240,240,3,259,151,2,2
0,847,240,240,3,259,151,2,2
0,841,240,240,2,470,989,1,2
0,841,240,240,2,470,989,1,2
0,841,240,240,2,470,989,1,2
0,841,240,240,2,470,989,1,2
0,841,240,240,2,470,989,1,2
0,841,240,240,2,470,989,1,2
0,804,263,205,3,259,401,5,2
0,804,263,205,3,259,401,5,2
0,804,263,205,3,259,401,5,2
0,804,263,205,3,259,401,5,2
0,804,263,205,3,259,401,5,2
0,804,263,205,3,259,401,5,2
0,804,263,205,3,259,60,3,2
0,804,263,205,3,259,60,3,2
0,804,263,205,3,259,60,3,2
0,804,263,205,3,259,60,3,2
0,804,263,205,3,259,60,3,2
0,804,263,205,3,259,60,3,2
0,964,195,308,0,454,121,0,2
0,964,195,308,0,454,121,0,2
0,964,195,308,0,454,121,0,2
0,964,195,308,0,454,121,0,2
0,964,195,308,0,454,121,0,2
0,964,195,308,0,454,121,0,2
0,964,195,308,3,276,990,4,2
0,964,195,308,3,276,990,4,2
0,964,195,308,3,276,990,4,2
0,964,195,308,3,276,990,4,2
0,964,195,308,3,276,990,4,2
0,964,195,308,3,276,990,4,2
0,964,195,308,0,470,988,2,2
0,964,195,308,0,470,988,2,2
0,964,195,308,0,470,988,2,2
0,964,195,308,0,470,988,2,2
0,964,195,308,0,470,988,2,2
0,964,195,308,0,470,988,2,2
0,841,240,233,0,454,43,1,2
0,841,240,233,0,454,43,1,2
0,841,240,233,0,454,43,1,2
0,841,240,233,0,454,43,1,2
0,841,240,233,0,454,43,1,2
0,841,240,233,0,454,43,1,2
0,841,240,233,2,422,29,10,2
0,841,240,233,2,422,29,10,2
0,841,240,233,2,422,29,10,2
0,841,240,233,2,422,29,10,2
0,841,240,233,2,422,29,10,2
0,841,240,233,2,422,29,10,2
0,841,240,233,3,276,907,5,2
0,841,240,233,3,276,907,5,2
0,841,240,233,3,276,907,5,2
0,841,240,233,3,276,907,5,2
0,841,240,233,3,276,907,5,2
0,841,240,233,3,276,907,5,2
0,959,200,302,0,438,345,11,2
0,959,200,302,0,438,345,11,2
0,959,200,302,0,438,345,11,2
0,959,200,302,0,438,345,11,2
0,959,200,302,0,438,345,11,2
0,959,200,302,0,438,345,11,2
0,959,200,302,3,276,828,6,2
0,959,200,302,3,276,828,6,2
0,959,200,302,3,276,828,6,2
0,959,200,302,3,276,828,6,2
0,959,200,302,3,276,828,6,2
0,959,200,302,3,276,828,6,2
0,884,227,260,3,276,993,4,2
0,884,227,260,3,276,993,4,2
0,884,227,260,3,276,993,4,2
0,884,227,260,3,276,993,4,2
0,884,227,260,3,276,993,4,2
0,884,227,260,3,276,993,4,2
0,959,195,295,0,470,47,1,2
0,959,195,295,0,470,47,1,2
0,959,195,295,0,470,47,1,2
0,959,195,295,0,470,47,1,2
0,959,195,295,0,470,47,1,2
0,959,195,295,0,470,47,1,2
0,959,195,295,3,276,227,1,2
0,959,195,295,3,276,227,1,2
0,959,195,295,3,276,227,1,2
0,959,195,295,3,276,227,1,2
0,959,195,295,3,276,227,1,2
0,959,195,295,3,276,227,1,2
0,863,227,254,3,292,909,5,2
0,863,227,254,3,292,909,5,2
0,863,227,254,3,292,909,5,2
0,863,227,254,3,292,909,5,2
0,863,227,254,3,292,909,5,2
0,863,227,254,3,292,909,5,2
0,831,250,233,3,259,747,7,2
0,831,250,233,3,259,747,7,2
0,831,250,233,3,259,747,7,2
0,831,250,233,3,259,747,7,2
0,831,250,233,3,259,747,7,2
0,831,250,233,3,259,747,7,2
0,831,250,233,2,422,1008,11,2
0,831,250,233,2,422,1008,11,2
0,831,250,233,2,422,1008,11,2
0,831,250,233,2,422,1008,11,2
0,831,250,233,2,422,1008,11,2
0,831,250,233,2,422,1008,11,2
0,852,236,240,3,259,816,0,2
0,852,236,240,3,259,816,0,2
0,852,236,240,3,259,816,0,2
0,852,236,240,3,259,816,0,2
0,852,236,240,3,259,816,0,2
0,852,236,240,3,259,816,0,2
0,852,236,240,3,259,999,4,2
0,852,236,240,3,259,999,4,2
0,852,236,240,3,259,999,4,2
0,852,236,240,3,259,999,4,2
0,852,236,240,3,259,999,4,2
0,852,236,240,3,259,999,4,2
0,841,240,240,3,259,63,3,2
0,841,240,240,3,259,63,3,2
0,841,240,240,3,259,63,3,2
0,841,240,240,3,259,63,3,2
0,841,240,240,3,259,63,3,2
0,841,240,240,3,259,63,3,2
0,825,254,226,3,259,816,0,2
0,825,254,226,3,259,816,0,2
0,825,254,226,3,259,816,0,2
0,825,254,226,3,259,816,0,2
0,825,254,226,3,259,816,0,2
0,825,254,226,3,259,816,0,2
0,905,213,274,3,259,226,1,2
0,905,213,274,3,259,226,1,2
0,905,213,274,3,259,226,1,2
0,905,213,274,3,259,226,1,2
0,905,213,274,3,259,226,1,2
0,905,213,274,3,259,226,1,2
0,905,213,274,0,470,925,10,2
0,905,213,274,0,470,925,10,2
0,905,213,274,0,470,925,10,2
0,905,213,274,0,470,925,10,2
0,905,213,274,0,470,925,10,2
0,905,213,274,0,470,925,10,2
0,836,245,240,0,470,996,9,2
0,836,245,240,0,470,996,9,2
0,836,245,240,0,470,996,9,2
0,836,245,240,0,470,996,9,2
0,836,245,240,0,470,996,9,2
0,836,245,240,0,470,996,9,2
0,836,245,240,3,276,908,5,2
0,836,245,240,3,276,908,5,2
0,836,245,240,3,276,908,5,2
0,836,245,240,3,276,908,5,2
0,836,245,240,3,276,908,5,2
0,836,245,240,3,276,908,5,2
0,836,245,240,3,276,59,3,2
0,836,245,240,3,276,59,3,2
0,836,245,240,3,276,59,3,2
0,836,245,240,3,276,59,3,2
0,836,245,240,3,276,59,3,2
0,836,245,240,3,276,59,3,2
0,836,245,233,0,454,856,11,2
0,836,245,233,0,454,856,11,2
0,836,245,233,0,454,856,11,2
0,836,245,233,0,454,856,11,2
0,836,245,233,0,454,856,11,2
0,836,245,233,0,454,856,11,2
0,836,245,233,3,276,831,6,2
0,836,245,233,3,276,831,6,2
0,836,245,233,3,276,831,6,2
0,836,245,233,3,276,831,6,2
0,836,245,233,3,276,831,6,2
0,836,245,233,3,276,831,6,2
0,847,240,247,3,276,1000,4,2
0,847,240,247,3,276,1000,4,2
0,847,240,247,3,276,1000,4,2
0,847,240,247,3,276,1000,4,2
0,847,240,247,3,276,1000,4,2
0,847,240,247,3,276,1000,4,2
0,847,240,247,3,259,147,2,2
0,847,240,247,3,259,147,2,2
0,847,240,247,3,259,147,2,2
0,847,240,247,3,259,147,2,2
0,847,240,247,3,259,147,2,2
0,847,240,247,3,259,147,2,2
0,852,231,240,2,487,993,1,2
0,852,231,240,2,487,993,1,2
0,852,231,240,2,487,993,1,2
0,852,231,240,2,487,993,1,2
0,852,231,240,2,487,993,1,2
0,852,231,240,2,487,993,1,2
0,852,231,240,2,422,35,10,2
0,852,231,240,2,422,35,10,2
0,852,231,240,2,422,35,10,2
0,852,231,240,2,422,35,10,2
0,852,231,240,2,422,35,10,2
0,852,231,240,2,422,35,10,2
0,820,245,226,3,276,910,5,2
0,820,245,226,3,276,910,5,2
0,820,245,226,3,276,910,5,2
0,820,245,226,3,276,910,5,2
0,820,245,226,3,276,910,5,2
0,820,245,226,3,276,910,5,2
0,820,245,226,0,487,912,3,2
0,820,245,226,0,487,912,3,2
0,820,245,226,0,487,912,3,2
0,820,245,226,0,487,912,3,2
0,820,245,226,0,487,912,3,2
0,820,245,226,0,487,912,3,2
0,820,245,226,3,259,746,7,2
0,820,245,226,3,259,746,7,2
0,820,245,226,3,259,746,7,2
0,820,245,226,3,259,746,7,2
0,820,245,226,3,259,746,7,2
0,820,245,226,3,259,746,7,2
0,852,240,247,2,470,755,6,2
0,852,240,247,2,470,755,6,2
0,852,240,247,2,470,755,6,2
0,852,240,247,2,470,755,6,2
0,852,240,247,2,470,755,6,2
0,852,240,247,2,470,755,6,2
0,815,322,226,0,438,405,1,2
0,815,322,226,0,438,405,1,2
0,815,322,226,0,438,405,1,2
0,815,322,226,0,438,405,1,2
0,815,322,226,0,438,405,1,2
0,815,322,226,0,438,405,1,2
0,815,322,226,2,357,59,10,2
0,815,322,226,2,357,59,10,2
0,815,322,226,2,357,59,10,2
0,815,322,226,2,357,59,10,2
0,815,322,226,2,357,59,10,2
0,815,322,226,2,357,59,10,2
0,815,322,226,0,389,338,9,2
0,815,322,226,0,389,338,9,2
0,815,322,226,0,389,338,9,2
0,815,322,226,0,389,338,9,2
0,815,322,226,0,389,338,9,2
0,815,322,226,0,389,338,9,2
0,815,322,226,2,341,912,5,2
0,815,322,226,2,341,912,5,2
0,815,322,226,2,341,912,5,2
0,815,322,226,2,341,912,5,2
0,815,322,226,2,341,912,5,2
0,815,322,226,2,341,912,5,2
0,527,572,521,0,324,669,11,0
0,527,572,521,0,324,669,11,0
0,527,572,521,0,324,669,11,0
0,527,572,521,0,324,669,11,0
0,527,572,521,0,324,669,11,0
0,527,572,521,0,324,669,11,0
0,527,572,521,0,308,53,0,0
0,527,572,521,0,308,53,0,0
0,527,572,521,0,308,53,0,0
0,527,572,521,0,308,53,0,0
0,527,572,521,0,308,53,0,0
0,527,572,521,0,308,53,0,0
0,527,572,521,3,454,105,1,0
0,527,572,521,3,454,105,1,0
0,527,572,521,3,454,105,1,0
0,527,572,521,3,454,105,1,0
0,527,572,521,3,454,105,1,0
0,527,572,521,3,454,105,1,0
0,527,572,521,0,211,350,10,0
0,527,572,521,0,211,350,10,0
0,527,572,521,0,211,350,10,0
0,527,572,521,0,211,350,10,0
0,527,572,521,0,211,350,10,0
0,527,572,521,0,211,350,10,0
0,490,609,260,0,389,938,0,0
0,490,609,260,0,389,938,0,0
0,490,609,260,0,389,938,0,0
0,490,609,260,0,389,938,0,0
0,490,609,260,0,389,938,0,0
0,490,609,260,0,389,938,0,0
0,474,591,240,3,422,120,2,0
0,474,591,240,3,422,120,2,0
0,474,591,240,3,422,120,2,0
0,474,591,240,3,422,120,2,0
0,474,591,240,3,422,120,2,0
0,474,591,240,3,422,120,2,0
0,474,591,240,2,389,805,8,0
0,474,591,240,2,389,805,8,0
0,474,591,240,2,389,805,8,0
0,474,591,240,2,389,805,8,0
0,474,591,240,2,389,805,8,0
0,474,591,240,2,389,805,8,0
0,474,618,205,2,389,756,9,0
0,474,618,205,2,389,756,9,0
0,474,618,205,2,389,756,9,0
0,474,618,205,2,389,756,9,0
0,474,618,205,2,389,756,9,0
0,474,618,205,2,389,756,9,0
0,474,618,205,0,487,116,5,0
0,474,618,205,0,487,116,5,0
0,474,618,205,0,487,116,5,0
0,474,618,205,0,487,116,5,0
0,474,618,205,0,487,116,5,0
0,474,618,205,0,487,116,5,0
0,474,618,205,3,438,980,3,0
0,474,618,205,3,438,980,3,0
0,474,618,205,3,438,980,3,0
0,474,618,205,3,438,980,3,0
0,474,618,205,3,438,980,3,0
0,474,618,205,3,438,980,3,0
0,527,586,260,0,422,745,11,0
0,527,586,260,0,422,745,11,0
0,527,586,260,0,422,745,11,0
0,527,586,260,0,422,745,11,0
0,527,586,260,0,422,745,11,0
0,527,586,260,0,422,745,11,0
0,479,609,219,3,405,221,6,0
0,479,609,219,3,405,221,6,0
0,479,609,219,3,405,221,6,0
0,479,609,219,3,405,221,6,0
0,479,609,219,3,405,221,6,0
0,479,609,219,3,405,221,6,0
0,479,609,219,2,259,214,0,0
0,479,609,219,2,259,214,0,0
0,479,609,219,2,259,214,0,0
0,479,609,219,2,259,214,0,0
0,479,609,219,2,259,214,0,0
0,479,609,219,2,259,214,0,0
0,500,595,240,3,373,59,8,0
0,500,595,240,3,373,59,8,0
0,500,595,240,3,373,59,8,0
0,500,595,240,3,373,59,8,0
0,500,595,240,3,373,59,8,0
0,500,595,240,3,373,59,8,0
0,500,595,240,2,389,791,8,0
0,500,595,240,2,389,791,8,0
0,500,595,240,2,389,791,8,0
0,500,595,240,2,389,791,8,0
0,500,595,240,2,389,791,8,0
0,500,595,240,2,389,791,8,0
0,500,595,240,0,487,883,1,0
0,500,595,240,0,487,883,1,0
0,500,595,240,0,487,883,1,0
0,500,595,240,0,487,883,1,0
0,500,595,240,0,487,883,1,0
0,500,595,240,0,487,883,1,0
0,500,595,240,0,438,795,10,0
0,500,595,240,0,438,795,10,0
0,500,595,240,0,438,795,10,0
0,500,595,240,0,438,795,10,0
0,500,595,240,0,438,795,10,0
0,500,595,240,0,438,795,10,0
0,468,609,219,3,438,811,5,0
0,468,609,219,3,438,811,5,0
0,468,609,219,3,438,811,5,0
0,468,609,219,3,438,811,5,0
0,468,609,219,3,438,811,5,0
0,468,609,219,3,438,811,5,0
0,468,609,219,2,308,36,3,0
0,468,609,219,2,308,36,3,0
0,468,609,219,2,308,36,3,0
0,468,609,219,2,308,36,3,0
0,468,609,219,2,308,36,3,0
0,468,609,219,2,308,36,3,0
0,527,595,254,2,357,105,11,0
0,527,595,254,2,357,105,11,0
0,527,595,254,2,357,105,11,0
0,527,595,254,2,357,105,11,0
0,527,595,254,2,357,105,11,0
0,527,595,254,2,357,105,11,0
0,527,595,254,2,357,381,6,0
0,527,595,254,2,357,381,6,0
0,527,595,254,2,357,381,6,0
0,527,595,254,2,357,381,6,0
0,527,595,254,2,357,381,6,0
0,527,595,254,2,357,381,6,0
0,618,572,288,0,470,170,4,0
0,618,572,288,0,470,170,4,0
0,618,572,288,0,470,170,4,0
0,618,572,288,0,470,170,4,0
0,618,572,288,0,470,170,4,0
0,618,572,288,0,470,170,4,0
0,618,572,288,0,438,946,8,0
0,618,572,288,0,438,946,8,0
0,618,572,288,0,438,946,8,0
0,618,572,288,0,438,946,8,0
0,618,572,288,0,438,946,8,0
0,618,572,288,0,438,946,8,0
0,452,622,226,3,422,222,1,0
0,452,622,226,3,422,222,1,0
0,452,622,226,3,422,222,1,0
0,452,622,226,3,422,222,1,0
0,452,622,226,3,422,222,1,0
0,452,622,226,3,422,222,1,0
0,452,622,226,3,373,45,9,0
0,452,622,226,3,373,45,9,0
0,452,622,226,3,373,45,9,0
0,452,622,226,3,373,45,9,0
0,452,622,226,3,373,45,9,0
0,452,622,226,3,373,45,9,0
0,538,586,267,3,422,36,3,0
0,538,586,267,3,422,36,3,0
0,538,586,267,3,422,36,3,0
0,538,586,267,3,422,36,3,0
0,538,586,267,3,422,36,3,0
0,538,586,267,3,422,36,3,0
0,538,586,267,3,422,47,3,0
0,538,586,267,3,422,47,3,0
0,538,586,267,3,422,47,3,0
0,538,586,267,3,422,47,3,0
0,538,586,267,3,422,47,3,0
0,538,586,267,3,422,47,3,0
0,538,586,267,0,438,1013,7,0
0,538,586,267,0,438,1013,7,0
0,538,586,267,0,438,1013,7,0
0,538,586,267,0,438,1013,7,0
0,538,586,267,0,438,1013,7,0
0,538,586,267,0,438,1013,7,0
0,479,604,233,0,438,38,6,0
0,479,604,233,0,438,38,6,0
0,479,604,233,0,438,38,6,0
0,479,604,233,0,438,38,6,0
0,479,604,233,0,438,38,6,0
0,479,604,233,0,438,38,6,0
0,479,604,233,0,470,931,0,0
0,479,604,233,0,470,931,0,0
0,479,604,233,0,470,931,0,0
0,479,604,233,0,470,931,0,0
0,479,604,233,0,470,931,0,0
0,479,604,233,0,470,931,0,0
0,479,604,233,3,422,980,4,0
0,479,604,233,3,422,980,4,0
0,479,604,233,3,422,980,4,0
0,479,604,233,3,422,980,4,0
0,479,604,233,3,422,980,4,0
0,479,604,233,3,422,980,4,0
0,479,604,233,2,324,88,2,0
0,479,604,233,2,324,88,2,0
0,479,604,233,2,324,88,2,0
0,479,604,233,2,324,88,2,0
0,479,604,233,2,324,88,2,0
0,479,604,233,2,324,88,2,0
0,479,604,233,0,438,924,8,0
0,479,604,233,0,438,924,8,0
0,479,604,233,0,438,924,8,0
0,479,604,233,0,438,924,8,0
0,479,604,233,0,438,924,8,0
0,479,604,233,0,438,924,8,0
0,479,604,233,0,470,864,1,0
0,479,604,233,0,470,864,1,0
0,479,604,233,0,470,864,1,0
0,479,604,233,0,470,864,1,0
0,479,604,233,0,470,864,1,0
0,479,604,233,0,470,864,1,0
0,479,604,233,0,470,858,1,0
0,479,604,233,0,470,858,1,0
0,479,604,233,0,470,858,1,0
0,479,604,233,0,470,858,1,0
0,479,604,233,0,470,858,1,0
0,479,604,233,0,470,858,1,0
0,516,595,260,0,422,866,9,0
0,516,595,260,0,422,866,9,0
0,516,595,260,0,422,866,9,0
0,516,595,260,0,422,866,9,0
0,516,595,260,0,422,866,9,0
0,516,595,260,0,422,866,9,0
0,516,595,260,0,438,114,5,0
0,516,595,260,0,438,114,5,0
0,516,595,260,0,438,114,5,0
0,516,595,260,0,438,114,5,0
0,516,595,260,0,438,114,5,0
0,516,595,260,0,438,114,5,0
0,516,595,260,3,405,46,3,0
0,516,595,260,3,405,46,3,0
0,516,595,260,3,405,46,3,0
0,516,595,260,3,405,46,3,0
0,516,595,260,3,405,46,3,0
0,516,595,260,3,405,46,3,0
0,554,581,274,0,438,999,7,0
0,554,581,274,0,438,999,7,0
0,554,581,274,0,438,999,7,0
0,554,581,274,0,438,999,7,0
0,554,581,274,0,438,999,7,0
0,554,581,274,0,438,999,7,0
0,554,581,274,2,373,615,11,0
0,554,581,274,2,373,615,11,0
0,554,581,274,2,373,615,11,0
0,554,581,274,2,373,615,11,0
0,554,581,274,2,373,615,11,0
0,554,581,274,2,373,615,11,0
0,538,591,267,0,470,943,0,0
0,538,591,267,0,470,943,0,0
0,538,591,267,0,470,943,0,0
0,538,591,267,0,470,943,0,0
0,538,591,267,0,470,943,0,0
0,538,591,267,0,470,943,0,0
0,538,591,267,0,470,179,4,0
0,538,591,267,0,470,179,4,0
0,538,591,267,0,470,179,4,0
0,538,591,267,0,470,179,4,0
0,538,591,267,0,470,179,4,0
0,538,591,267,0,470,179,4,0
0,538,591,267,2,308,73,2,0
0,538,591,267,2,308,73,2,0
0,538,591,267,2,308,73,2,0
0,538,591,267,2,308,73,2,0
0,538,591,267,2,308,73,2,0
0,538,591,267,2,308,73,2,0
0,479,613,240,0,470,873,1,0
0,479,613,240,0,470,873,1,0
0,479,613,240,0,470,873,1,0
0,479,613,240,0,470,873,1,0
0,479,613,240,0,470,873,1,0
0,479,613,240,0,470,873,1,0
0,479,613,240,2,389,144,10,0
0,479,613,240,2,389,144,10,0
0,479,613,240,2,389,144,10,0
0,479,613,240,2,389,144,10,0
0,479,613,240,2,389,144,10,0
0,479,613,240,2,389,144,10,0
0,479,613,240,3,373,51,9,0
0,479,613,240,3,373,51,9,0
0,479,613,240,3,373,51,9,0
0,479,613,240,3,373,51,9,0
0,479,613,240,3,373,51,9,0
0,479,613,240,3,373,51,9,0
0,479,613,240,2,389,717,9,0
0,479,613,240,2,389,717,9,0
0,479,613,240,2,389,717,9,0
0,479,613,240,2,389,717,9,0
0,479,613,240,2,389,717,9,0
0,479,613,240,2,389,717,9,0
0,468,618,240,0,422,217,11,0
0,468,618,240,0,422,217,11,0
0,468,618,240,0,422,217,11,0
0,468,618,240,0,422,217,11,0
0,468,618,240,0,422,217,11,0
0,468,618,240,0,422,217,11,0
0,468,618,240,0,438,29,6,0
0,468,618,240,0,438,29,6,0
0,468,618,240,0,438,29,6,0
0,468,618,240,0,438,29,6,0
0,468,618,240,0,438,29,6,0
0,468,618,240,0,438,29,6,0
0,500,604,254,2,324,1018,4,0
0,500,604,254,2,324,1018,4,0
0,500,604,254,2,324,1018,4,0
0,500,604,254,2,324,1018,4,0
0,500,604,254,2,324,1018,4,0
0,500,604,254,2,324,1018,4,0
0,532,586,274,0,438,911,8,0
0,532,586,274,0,438,911,8,0
0,532,586,274,0,438,911,8,0
0,532,586,274,0,438,911,8,0
0,532,586,274,0,438,911,8,0
0,532,586,274,0,438,911,8,0
0,532,586,274,0,454,353,1,0
0,532,586,274,0,454,353,1,0
0,532,586,274,0,454,353,1,0
0,532,586,274,0,454,353,1,0
0,532,586,274,0,454,353,1,0
0,532,586,274,0,454,353,1,0
0,532,586,274,0,422,275,10,0
0,532,586,274,0,422,275,10,0
0,532,586,274,0,422,275,10,0
0,532,586,274,0,422,275,10,0
0,532,586,274,0,422,275,10,0
0,532,586,274,0,422,275,10,0
0,522,595,260,0,454,94,5,0
0,522,595,260,0,454,94,5,0
0,522,595,260,0,454,94,5,0
0,522,595,260,0,454,94,5,0
0,522,595,260,0,454,94,5,0
0,522,595,260,0,454,94,5,0
0,559,586,281,0,422,212,11,0
0,559,586,281,0,422,212,11,0
0,559,586,281,0,422,212,11,0
0,559,586,281,0,422,212,11,0
0,559,586,281,0,422,212,11,0
0,559,586,281,0,422,212,11,0
0,474,618,212,2,211,186,0,0
0,474,618,212,2,211,186,0,0
0,474,618,212,2,211,186,0,0
0,474,618,212,2,211,186,0,0
0,474,618,212,2,211,186,0,0
0,474,618,212,2,211,186,0,0
0,474,618,212,3,422,136,2,0
0,474,618,212,3,422,136,2,0
0,474,618,212,3,422,136,2,0
0,474,618,212,3,422,136,2,0
0,474,618,212,3,422,136,2,0
0,474,618,212,3,422,136,2,0
0,564,586,274,0,454,874,1,0
0,564,586,274,0,454,874,1,0
0,564,586,274,0,454,874,1,0
0,564,586,274,0,454,874,1,0
0,564,586,274,0,454,874,1,0
0,564,586,274,0,454,874,1,0
0,554,581,274,0,438,121,5,0
0,554,581,274,0,438,121,5,0
0,554,581,274,0,438,121,5,0
0,554,581,274,0,438,121,5,0
0,554,581,274,0,438,121,5,0
0,554,581,274,0,438,121,5,0
0,554,581,274,0,438,127,5,0
0,554,581,274,0,438,127,5,0
0,554,581,274,0,438,127,5,0
0,554,581,274,0,438,127,5,0
0,554,581,274,0,438,127,5,0
0,554,581,274,0,438,127,5,0
0,554,581,288,0,422,1011,7,0
0,554,581,288,0,422,1011,7,0
0,554,581,288,0,422,1011,7,0
0,554,581,288,0,422,1011,7,0
0,554,581,288,0,422,1011,7,0
0,554,581,288,0,422,1011,7,0
0,554,581,288,0,389,237,11,0
0,554,581,288,0,389,237,11,0
0,554,581,288,0,389,237,11,0
0,554,581,288,0,389,237,11,0
0,554,581,288,0,389,237,11,0
0,554,581,288,0,389,237,11,0
0,570,581,288,0,454,954,0,0
0,570,581,288,0,454,954,0,0
0,570,581,288,0,454,954,0,0
0,570,581,288,0,454,954,0,0
0,570,581,288,0,454,954,0,0
0,570,581,288,0,454,954,0,0
0,570,581,288,2,324,1004,4,0
0,570,581,288,2,324,1004,4,0
0,570,581,288,2,324,1004,4,0
0,570,581,288,2,324,1004,4,0
0,570,581,288,2,324,1004,4,0
0,570,581,288,2,324,1004,4,0
0,570,581,288,0,470,826,2,0
0,570,581,288,0,470,826,2,0
0,570,581,288,0,470,826,2,0
0,570,581,288,0,470,826,2,0
0,570,581,288,0,470,826,2,0
0,570,581,288,0,470,826,2,0
0,570,581,288,0,438,931,8,0
0,570,581,288,0,438,931,8,0
0,570,581,288,0,438,931,8,0
0,570,581,288,0,438,931,8,0
0,570,581,288,0,438,931,8,0
0,570,581,288,0,438,931,8,0
0,570,581,288,0,438,930,8,0
0,570,581,288,0,438,930,8,0
0,570,581,288,0,438,930,8,0
0,570,581,288,0,438,930,8,0
0,570,581,288,0,438,930,8,0
0,570,581,288,0,438,930,8,0
0,570,581,288,0,454,879,1,0
0,570,581,288,0,454,879,1,0
0,570,581,288,0,454,879,1,0
0,570,581,288,0,454,879,1,0
0,570,581,288,0,454,879,1,0
0,570,581,288,0,454,879,1,0
0,484,609,240,0,422,874,9,0
0,484,609,240,0,422,874,9,0
0,484,609,240,0,422,874,9,0
0,484,609,240,0,422,874,9,0
0,484,609,240,0,422,874,9,0
0,484,609,240,0,422,874,9,0
0,484,609,240,2,357,948,5,0
